sample_index,unit_id,utterance_id,law_number,document_uri,annotation_id,concept_status,concept_id,proposed_concept,stance,start_char,end_char,evidence_text,justification
391,utt_22fd90004234e1219166::p0009,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,propiedad_individual_fondos,,oppose,124,498,"No sé si los diputados que han planteado ese argumento han revisado sus cartolas de fondos de pensiones, porque en ellas no encontrarán que son propietarios de un bono de equis empresa, de un bono del gobierno o de un bono del gobierno de Estados Unidos. Lo que van a encontrar es solo una cuota del fondo de pensiones, el cual, desde este punto de vista, es un fondo común.","{""alternatives"":[{""concept_id"":""capitalizacion_individual"",""reason"":""Aunque se contrasta un fondo común con una posición individual, la cita no sostiene ni rechaza que cada persona financie su propia pensión mediante ahorro individual.""},{""concept_id"":""solidaridad_intergeneracional"",""reason"":""La mención de un fondo común no identifica transferencias ni riesgos compartidos entre generaciones.""}],""coding"":""La cita discute la titularidad individual al negar que los cotizantes sean propietarios de los bonos subyacentes y presentar, en cambio, una cuota de un fondo común. Esa caracterización se usa para impugnar que la existencia de un fondo común contradiga necesariamente un derecho de propiedad individual."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""El hablante rechaza que la propiedad individual de los activos subyacentes deba impedir la organización de los recursos en un fondo común; por ello se opone al ancla de que la propiedad individual de los fondos debe prevalecer en su asignación."",""uncertainty"":""El pasaje contiene una descripción técnica de la estructura de las cuotas y no formula literalmente un deber; la codificación depende de interpretar esa descripción como fundamento para rechazar la objeción normativa basada en la propiedad.""}"
393,utt_22fd90004234e1219166::p0011-p0012,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,ineficiencia_estado,,oppose,580,682,En ninguno de esos tres casos ha habido manotazos ni ninguna de las situaciones que se han mencionado.,"{""alternatives"":[{""concept_id"":""propiedad_individual_fondos"",""reason"":""Aunque se habla de fondos, no se afirma titularidad individual, heredabilidad ni un derecho de propiedad; el argumento evalúa el resguardo estatal.""}],""coding"":""La negación de que haya habido manotazos en fondos administrados públicamente refuta explícitamente el riesgo de apropiación o manejo indebido estatal."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Se opone a la proposición de que la administración estatal amenaza el resguardo de los fondos, pues niega que ese riesgo se haya materializado en los ejemplos invocados."",""uncertainty"":""La refutación utiliza como ejemplos fondos públicos no previsionales, aplicándolos por analogía al riesgo discutido en la reforma previsional.""}"
393,utt_22fd90004234e1219166::p0011-p0012,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,ineficiencia_estado,,oppose,683,833,"Todos han sido administrados con profesionalismo, responsabilidad y transparencia por las instituciones públicas encargadas de resguardar esos fondos.","{""alternatives"":[{""concept_id"":""control_responsabilidad_individual"",""reason"":""La palabra «responsabilidad» califica a instituciones públicas y no atribuye consecuencias previsionales a personas según su control individual.""}],""coding"":""La valoración de las instituciones públicas como profesionales, responsables y transparentes constituye una defensa explícita de su capacidad para administrar y resguardar fondos, refutando el riesgo estatal del criterio."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Rechaza la proposición de que la administración estatal pone en peligro el resguardo legítimo de las cotizaciones, porque presenta la gestión pública como profesional, transparente y responsable."",""uncertainty"":""La frase describe fondos públicos usados como ejemplos y no afirma directamente una regla de administración para los fondos previsionales, aunque el argumento los emplea para defender el resguardo estatal.""}"
394,utt_22fd90004234e1219166::p0013-p0014,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,ineficiencia_estado,,oppose,10,243,"si, por un lado, entendemos cómo funciona el sistema actual y, por otro, analizamos lo que está escrito y garantizado en este proyecto, creo que no queda más que concluir que efectivamente los fondos estarán debidamente resguardados.","{""alternatives"":[],""coding"":""La cita defiende que los fondos estarán resguardados y, leída junto con la referencia al posible manotazo estatal, refuta el riesgo de apropiación o uso indebido por parte de la administración pública."",""context_evidence"":[{""source"":""previous_context"",""text"":""Se ha dicho que el problema es que, como habrá fondos disponibles, el Estado les dará un manotazo.""},{""source"":""previous_context"",""text"":""Todos han sido administrados con profesionalismo, responsabilidad y transparencia por las instituciones públicas encargadas de resguardar esos fondos.""}],""criterion_reference"":""include:3"",""stance"":""Se opone al ancla de que la administración estatal amenaza el resguardo legítimo de las cotizaciones."",""uncertainty"":""La identificación del riesgo como estatal y del resguardo como defensa de la gestión pública depende del contexto previo.""}"
394,utt_22fd90004234e1219166::p0013-p0014,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,review,,"perspectiva_temporal_de_largo_plazo: Las reformas previsionales deben abordarse con un horizonte temporal de largo plazo, más allá del corto plazo gubernamental.",support,689,790,"esto debemos abordarlo con una perspectiva a largo plazo, porque de eso se trata la seguridad social.","{""alternatives"":[{""concept_id"":""conciencia_costos"",""reason"":""La referencia a la duración y a la rentabilidad podría sugerir sostenibilidad, pero la cita no menciona costos, financiamiento, déficit ni límites fiscales.""}],""coding"":""La cita prescribe explícitamente abordar la reforma con una perspectiva de largo plazo y la fundamenta en la naturaleza de la seguridad social; el libro no contiene un código específico para este horizonte temporal."",""context_evidence"":[],""criterion_reference"":""new_concept"",""stance"":""Apoya la proposición de que la organización de la seguridad social debe considerar un horizonte de largo plazo."",""uncertainty"":""No se especifica si el horizonte largo se justifica por sostenibilidad financiera, continuidad institucional o efectos sobre futuras cohortes.""}"
397,utt_22fd90004234e1219166::p0019-p0020,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,prevision_como_mercado,,support,492,561,Lo que hará la licitación será generar competencia en esta industria.,"{""alternatives"":[],""coding"":""La licitación se presenta como el instrumento que generará competencia dentro de la industria previsional; así, la competencia aparece como un mecanismo para organizar la protección."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La atribución de ese resultado a la licitación respalda la introducción de competencia de mercado como forma de organizar la previsión."",""uncertainty"":""La oración formula principalmente un efecto esperado y no califica expresamente la competencia como eficiente o legítima; se interpreta como una defensa implícita de la licitación.""}"
398,utt_22fd90004234e1219166::p0021-p0022,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,prevision_como_mercado,,support,0,242,"Con el mecanismo de licitación propuesto en el proyecto, esto se abrirá significativamente y permitirá reducir las comisiones, porque la licitación se realizará sobre la base de las comisiones: se adjudicará a quien ofrezca la menor comisión.","{""alternatives"":[{""concept_id"":""conciencia_costos"",""reason"":""Aunque se menciona reducir comisiones, no se afirma una restricción fiscal ni una incapacidad de financiamiento estatal; la razón expuesta es la competencia.""}],""coding"":""La licitación y la adjudicación a quien ofrezca la menor comisión se presentan como mecanismos para abrir la competencia y reducir las comisiones de la administración previsional."",""context_evidence"":[{""source"":""previous_context"",""text"":""Lo que hará la licitación será generar competencia en esta industria.""}],""criterion_reference"":""include:1"",""stance"":""Apoya que la protección previsional se organice legítimamente mediante competencia de mercado."",""uncertainty"":""El referente de «esto» requiere el contexto inmediato para identificar la apertura competitiva de la industria.""}"
398,utt_22fd90004234e1219166::p0021-p0022,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,prevision_como_mercado,,support,244,332,"Para que la licitación sea posible, sin embargo, se requiere cambiar la base del encaje.","{""alternatives"":[],""coding"":""El cambio de la base del encaje se formula como una condición necesaria para hacer viable la licitación y, con ello, la entrada y competencia entre administradoras."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya remover una barrera regulatoria para que la competencia organice la administración previsional."",""uncertainty"":""""}"
399,utt_22fd90004234e1219166::p0023,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,prevision_como_mercado,,support,70,319,"si se quiere que haya cooperativas que participen en la administración de fondos de pensiones, o sociedades formadas por cooperativas, no puede mantenerse el encaje, porque, si se mantiene, no serán capaces de reunir esos fondos para poder competir.","{""alternatives"":[],""coding"":""La cita justifica eliminar el encaje para permitir la participación de cooperativas en la administración de fondos y posibilitar la competencia; presenta la competencia como un mecanismo legítimo para organizar la previsión."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la organización de la protección previsional mediante competencia y participación de administradores privados."",""uncertainty"":""""}"
400,utt_22fd90004234e1219166::p0024,utt_22fd90004234e1219166,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,prevision_como_mercado,,support,339,428,ese es el principal mecanismo que tenemos para aumentar la competencia en esta industria.,"{""alternatives"":[],""coding"":""La cita presenta favorablemente el mecanismo de licitaciones como la vía principal para aumentar la competencia en la industria de AFP, defendiendo la competencia como forma de organizar el sistema previsional."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de que la competencia constituye un mecanismo legítimo para organizar la protección previsional."",""uncertainty"":""""}"
